id5	id13	74340253	119330224	28.199	3
id5	id12	74340253	119330224	28.199	3
id1	id20	119673254	120742729	1.09436	3
id1	id19	119673254	120742729	1.09436	3
id9	id13	119331885	134087356	14.993	3
id9	id12	119331885	134087356	14.993	3
id9	id11	119331885	134087356	14.993	3
id7	id13	119331885	134087356	14.993	3
id7	id12	119331885	134087356	14.993	3
id7	id11	119331885	134087356	14.993	3
id4	id9	119331885	134087356	14.993	3
id4	id7	119331885	134087356	14.993	3
id3	id13	119331885	134087356	14.993	3
id3	id12	119331885	134087356	14.993	3
id3	id11	119331885	134087356	14.993	3
id5	id6	134721007	135520145	1.01794	3
id3	id6	134721007	135520145	1.01794	3
